1,65823647,-0.01008613,-0.001308576,0.002432907,-0.2194046,-0.5028644,-9.538607,0,0,41.68379,1,1,1000,1000,
5,65834244,0.41,25,0,0,,,,,,,,,,
1,65863429,-5.78E-05,-0.01301046,0.004633387,-0.1785315,-0.4401191,-9.757347,0,0,41.67759,1,1,1000,1000,
4,65880649,-162,-347,56,63,-108,44,0,0,0,1,65880636,,,
5,65883651,0.47,25,0,0,,,,,,,,,,
3,65883692,0.6160069,101136.9,37.78,0.1960343,65883,0,35,,,,,,,
6,65886694,1289,1249,1261,1276,0,0,0,0,0,0,0,0,0,0
1,65903580,0.008088227,-0.01047249,-0.009900894,-0.1776226,-0.3836045,-9.751886,0,0,41.67182,1,1,1000,1000,
5,65933548,0.39,25,0,0,,,,,,,,,,
1,65943487,0.009715613,0.01479995,0.004661962,-0.1631867,-0.2268601,-9.798884,0,0,41.66632,1,1,1000,1000,
4,65980868,-163,-343,58,63,-108,44,0,0,0,1,65980854,,,
5,65983834,0.47,25,0,0,,,,,,,,,,
3,65983875,0.695127,101136,37.79,0.3382033,65983,0,35,,,,,,,
1,65984050,0.009844115,0.01192731,0.01428496,-0.2514675,-0.1650018,-9.802975,0,0,41.65947,1,1,1000,1000,
6,65986530,1287,1245,1262,1269,0,0,0,0,0,0,0,0,0,0
2,66000895,3,54727200,1974,8,1.4,12.9916518,80.2311455,8.66,0.038,0,0.066,1,,
1,66023568,-0.001329888,-0.0007395176,-0.01024639,-0.2802555,-0.3010358,-9.69331,0,0,41.65244,1,1,1000,1000,
5,66034119,0.35,25,0,0,,,,,,,,,,
1,66063504,0.001165273,0.009861608,-0.001017552,-0.3092008,-0.3982768,-9.646587,0,0,41.6456,1,1,1000,1000,
4,66080848,-162,-345,56,63,-108,44,0,0,0,1,66080835,,,
5,66083570,0.41,25,0,0,,,,,,,,,,
3,66083612,0.2938748,101140.5,37.78,0.756763,66083,0,35,,,,,,,
6,66086709,1286,1246,1268,1263,0,0,0,0,0,0,0,0,0,0
1,66103603,0.006716134,0.009974902,0.01154738,-0.3852104,-0.3847421,-9.722135,0,0,41.63853,1,1,1000,1000,
5,66133660,0.35,25,0,0,,,,,,,,,,
1,66143702,-0.004232781,-0.001578955,0.004031977,-0.2676441,-0.2918528,-9.730886,0,0,41.63141,1,1,1000,1000,
4,66181010,-161,-346,56,63,-108,44,0,0,0,1,66180996,,,
5,66183655,0.44,25,0,0,,,,,,,,,,
3,66183697,0.1695432,101141.9,37.79,0.6605119,66183,0,35,,,,,,,
1,66183841,-0.005057352,0.0003883627,-0.01294467,-0.2099485,-0.1414856,-9.693564,0,0,41.62347,1,1,1000,1000,
6,66186489,1290,1240,1277,1254,0,0,0,0,0,0,0,0,0,0
2,66200803,3,54727400,1974,8,1.4,12.9916516,80.2311456,8.65,0.03,0,0.07700001,1,,
1,66223543,-0.003413913,0.005530616,-0.01436064,-0.231745,-0.2636332,-9.802073,0,0,41.61463,1,1,1000,1000,
5,66234108,0.4,25,0,0,,,,,,,,,,
1,66263477,-0.01005445,-0.01573771,0.003030767,-0.1263849,-0.3776993,-9.720834,0,0,41.6055,1,1,1000,1000,
4,66280532,-162,-345,56,63,-108,44,0,0,0,1,66280518,,,
5,66283737,0.51,25,0,0,,,,,,,,,,
3,66283825,0.03108292,101143.5,37.79,-0.5351206,66283,0,35,,,,,,,
6,66286499,1290,1241,1274,1257,0,0,0,0,0,0,0,0,0,0
1,66303627,-0.008791596,-0.01480302,0.003353251,-0.2391098,-0.1626836,-9.544055,0,0,41.59652,1,1,1000,1000,
5,66333377,0.37,25,0,0,,,,,,,,,,
1,66343412,0.006197955,0.01444477,-0.01501629,-0.3132899,-0.3121141,-9.638765,0,0,41.58709,1,1,1000,1000,
4,66380983,-162,-344,57,63,-108,44,0,0,0,1,66380970,,,
5,66383622,0.49,25,0,0,,,,,,,,,,
3,66383663,0.302352,101140.4,37.79,-1.477322,66383,0,35,,,,,,,
1,66383989,-0.0004626229,0.0009608102,-0.004088024,-0.2439898,-0.5141199,-9.817638,0,0,41.5789,1,1,1000,1000,
6,66386688,1290,1240,1278,1254,0,0,0,0,0,0,0,0,0,0
2,66400868,3,54727600,1974,8,1.4,12.9916514,80.2311457,8.65,0.023,0,0.072,1,,
1,66423671,-0.002082027,-0.0006330744,0.005302821,-0.2989748,-0.3597522,-9.56865,0,0,41.5711,1,1,1000,1000,
5,66434346,0.36,25,0,0,,,,,,,,,,
1,66463764,0.001500956,0.01170373,0.005670843,-0.3940722,-0.4257704,-9.54017,0,0,41.56319,1,1,1000,1000,
4,66480697,-160,-347,55,63,-108,44,0,0,0,1,66480684,,,
5,66483655,0.46,25,0,0,,,,,,,,,,
3,66483696,0.4379865,101138.9,37.79,-0.9572124,66483,0,35,,,,,,,
6,66486848,1284,1248,1261,1271,0,0,0,0,0,0,0,0,0,0
1,66503527,0.01525515,0.002888313,-0.002101168,-0.3932127,-0.4079541,-9.72301,0,0,41.55469,1,1,1000,1000,
5,66533639,0.39,25,0,0,,,,,,,,,,
1,66543472,0.007242895,0.00145805,-0.004532422,-0.231628,-0.3212729,-9.784136,0,0,41.54568,1,1,1000,1000,
4,66581008,-163,-344,58,63,-108,44,0,0,0,1,66580994,,,
5,66583627,0.48,25,0,0,,,,,,,,,,
3,66583668,0.2656176,101140.8,37.79,0.2534317,66583,0,35,,,,,,,
1,66583855,0.005481851,0.0001730557,0.001201513,-0.2277748,-0.2281802,-9.739708,0,0,41.53617,1,1,1000,1000,
6,66586705,1294,1243,1265,1272,0,0,0,0,0,0,0,0,0,0
2,66601190,3,54727800,1974,8,1.4,12.9916514,80.2311457,8.67,0.07,0,0.07700001,1,,
1,66623741,-0.002430136,-0.001943339,0.008739959,-0.330871,-0.1359524,-9.780104,0,0,41.52714,1,1,1000,1000,
5,66634014,0.39,25,0,0,,,,,,,,,,
1,66663494,-0.01311449,-0.01692985,0.002205177,-0.3513145,-0.08480529,-9.628899,0,0,41.51926,1,1,1000,1000,
4,66680519,-162,-346,58,63,-108,44,0,0,0,1,66680506,,,
5,66683702,0.47,25,0,0,,,,,,,,,,
3,66683743,0.2373604,101141.1,37.79,0.7382192,66683,0,35,,,,,,,
6,66686520,1293,1244,1272,1265,0,0,0,0,0,0,0,0,0,0
1,66703698,-0.005227018,-0.004400768,-0.006403327,-0.4237418,-0.3173296,-9.746181,0,0,41.5121,1,1,1000,1000,
5,66733640,0.38,25,0,0,,,,,,,,,,
1,66743630,-0.0006042711,0.005108735,0.0109267,-0.5498602,-0.3864467,-9.778715,0,0,41.5051,1,1,1000,1000,
4,66781136,-161,-346,55,63,-108,44,0,0,0,1,66781123,,,
5,66783671,0.5,25,0,0,,,,,,,,,,
3,66783712,0.3560407,101139.8,37.78,0.25873,66783,0,35,,,,,,,
1,66783992,-0.01164823,-0.002543192,0.001442163,-0.5830885,-0.5459057,-9.681515,0,0,41.49778,1,1,1000,1000,
6,66786589,1300,1257,1283,1272,0,0,0,0,0,0,0,0,0,0
2,66800820,3,54728000,1974,8,1.4,12.9916514,80.2311457,8.65,0.015,0,0.09200001,1,,
1,66823464,-0.005332488,-0.005380897,-0.01772643,-0.4210664,-0.5181252,-9.640509,0,0,41.49009,1,1,1000,1000,
5,66834076,0.41,25,0,0,,,,,,,,,,
1,66863602,0.01980065,0.01106309,0.005306805,-0.2459493,-0.5611688,-9.667227,0,0,41.48174,1,1,1000,1000,
4,66880992,-164,-347,57,63,-108,44,0,0,0,1,66880789,,,
5,66883503,0.5,25,0,0,,,,,,,,,,
3,66883680,0.1441117,101142.2,37.78,-0.2110459,66883,0,35,,,,,,,
6,66886656,1306,1255,1294,1267,0,0,0,0,0,0,0,0,0,0
1,66903627,0.01856881,-0.002734646,0.003525825,-0.06811082,-0.3586177,-9.804632,0,0,41.47387,1,1,1000,1000,
5,66933392,0.36,25,0,0,,,,,,,,,,
1,66943379,0.001844766,-0.002073012,0.002480225,-0.1449873,-0.1327677,-9.757089,0,0,41.46612,1,1,1000,1000,
4,66980973,-163,-348,57,63,-108,44,0,0,0,1,66980960,,,
5,66983658,0.46,25,0,0,,,,,,,,,,
3,66983700,0.3419121,101140,37.79,-0.213695,66983,0,35,,,,,,,
1,66984085,-0.002235581,0.0171916,-0.0006978104,-0.1843285,-0.1396603,-9.680814,0,0,41.45882,1,1,1000,1000,
6,66986492,1312,1261,1297,1275,0,0,0,0,0,0,0,0,0,0
2,67000881,3,54728200,1974,8,1.4,12.9916512,80.2311458,8.64,0.034,0,0.126,1,,
1,67023533,-0.005497071,0.007060586,-0.01086122,-0.2965047,-0.3696081,-9.796855,0,0,41.45192,1,1,1000,1000,
5,67034289,0.39,25,0,0,,,,,,,,,,
1,67063374,-0.01367779,-0.01124097,0.001582674,-0.287046,-0.6019225,-9.535772,0,0,41.4454,1,1,1000,1000,
4,67080676,-161,-345,58,63,-108,44,0,0,0,1,67080662,,,
5,67083803,0.47,25,0,0,,,,,,,,,,
3,67083844,0.2684433,101140.8,37.79,-0.1033154,67083,0,35,,,,,,,
6,67086578,1310,1262,1293,1279,0,0,0,0,0,0,0,0,0,0
1,67103406,-0.00795567,-0.008625346,0.0008738955,-0.2910956,-0.3539245,-9.521958,0,0,41.43793,1,1,1000,1000,
5,67133387,0.36,25,0,0,,,,,,,,,,
1,67143394,0.01762401,0.01727675,-0.006898705,-0.1942059,-0.4576571,-9.842616,0,0,41.43005,1,1,1000,1000,
4,67181206,-161,-346,56,63,-108,44,0,0,0,1,67181192,,,
5,67183454,0.48,25,0,0,,,,,,,,,,
3,67183496,0.2204061,101141.3,37.78,0.002649098,67183,0,35,,,,,,,
1,67183745,0.009591518,0.001480983,-0.004201232,-0.08617749,-0.2430494,-10.02937,0,0,41.42186,1,1,1000,1000,
6,67186575,1312,1263,1304,1272,0,0,0,0,0,0,0,0,0,0
2,67200896,3,54728400,1974,8,1.4,12.9916511,80.2311459,8.65,0.047,0,0.094,1,,
1,67223401,-0.005150418,-0.005695173,0.01294815,-0.4415766,-0.1571905,-9.58982,0,0,41.41383,1,1,1000,1000,
5,67234342,0.42,25,0,0,,,,,,,,,,
1,67263512,-0.0151056,0.001170963,-0.01381756,-0.450853,-0.2465475,-9.746445,0,0,41.40551,1,1,1000,1000,
4,67280509,-162,-349,56,63,-108,44,0,0,0,1,67280496,,,
5,67283440,0.53,25,0,0,,,,,,,,,,
3,67283616,0.3080034,101140.4,37.78,0.04680099,67283,0,35,,,,,,,
6,67286634,1311,1271,1301,1281,0,0,0,0,0,0,0,0,0,0
1,67303579,0.00277528,0.0003083938,-0.0001423406,-0.3826578,-0.4983774,-9.641474,0,0,41.39674,1,1,1000,1000,
5,67333388,0.4,25,0,0,,,,,,,,,,
1,67343534,0.007346357,-0.009606716,0.01767554,-0.3361463,-0.3874876,-9.731069,0,0,41.38762,1,1,1000,1000,
4,67380982,-161,-348,58,63,-108,44,0,0,0,1,67380969,,,
5,67383824,0.5,25,0,0,,,,,,,,,,
3,67383865,0.2825719,101140.6,37.78,-0.007947319,67383,0,35,,,,,,,
1,67384160,0.005341297,-0.004656958,0.008603333,-0.1601922,-0.354515,-9.687969,0,0,41.37807,1,1,1000,1000,
6,67386676,1321,1266,1296,1291,0,0,0,0,0,0,0,0,0,0
2,67400713,3,54728600,1974,8,1.4,12.9916511,80.231146,8.63,0.035,0,0.142,1,,
1,67423579,0.004096989,0.01094762,-0.01851719,-0.1268202,-0.3873453,-9.500467,0,0,41.36853,1,1,1000,1000,
5,67434213,0.36,25,0,0,,,,,,,,,,
1,67463425,-0.004692107,0.02180579,-0.003844474,-0.3097453,-0.3669258,-9.631147,0,0,41.35926,1,1,1000,1000,
4,67480760,-163,-344,57,63,-108,44,0,0,0,1,67480747,,,
5,67483669,0.45,25,0,0,,,,,,,,,,
3,67483764,0.7940272,101134.9,37.78,0.1907361,67483,0,35,,,,,,,
6,67486669,1323,1268,1297,1295,0,0,0,0,0,0,0,0,0,0
1,67503541,-0.004670032,-0.01175942,0.001528997,-0.4138639,-0.2536586,-9.721792,0,0,41.34988,1,1,1000,1000,
5,67533424,0.43,25,0,0,,,,,,,,,,
1,67543722,-0.01188604,-0.005556474,-0.01370535,-0.1967514,-0.3534489,-9.640984,0,0,41.34126,1,1,1000,1000,
2,67580906,3,54728800,1974,8,1.4,12.991651,80.2311462,8.64,0.067,0,0.155,1,,
4,67581213,-164,-342,54,63,-108,44,0,0,0,1,67581041,,,
5,67583724,0.55,25,0,0,,,,,,,,,,
3,67583819,0.1271574,101142.4,37.78,0.6870031,67583,0,35,,,,,,,
1,67583963,-0.0007477207,-0.001139332,0.006237357,-0.1557345,-0.4026033,-9.344341,0,0,41.3327,1,1,1000,1000,
6,67586625,1324,1276,1293,1306,0,0,0,0,0,0,0,0,0,0
1,67623431,0.01108597,-0.002323801,0.0008498275,-0.4221554,-0.3719891,-9.669294,0,0,41.32386,1,1,1000,1000,
5,67633377,0.42,25,0,0,,,,,,,,,,
1,67663568,0.0105865,0.01262005,0.01277692,-0.4219845,-0.3078756,-9.482944,0,0,41.31563,1,1,1000,1000,
4,67680883,-163,-347,56,63,-108,44,0,0,0,1,67680870,,,
5,67683596,0.51,25,0,0,,,,,,,,,,
3,67683637,0.3475635,101139.9,37.78,0.6675763,67683,0,35,,,,,,,
6,67686644,1327,1281,1303,1306,0,0,0,0,0,0,0,0,0,0
1,67703449,-0.005390094,0.001167575,0.001688626,-0.2863172,-0.1110946,-9.633174,0,0,41.30721,1,1,1000,1000,
5,67733473,0.39,25,0,0,,,,,,,,,,
1,67743617,-0.004821805,-0.01389341,-0.008082903,-0.2205258,-0.6364174,-9.973497,0,0,41.29892,1,1,1000,1000,
4,67781042,-163,-350,56,63,-108,44,0,0,0,1,67781029,,,
5,67783588,0.51,25,0,0,,,,,,,,,,
3,67783630,0.1102031,101142.6,37.77,-0.2278236,67783,0,35,,,,,,,
1,67783774,0.006545025,-0.01072152,0.002656875,-0.3688631,-0.4934001,-9.898728,0,0,41.29063,1,1,1000,1000,
6,67786514,1322,1282,1300,1303,0,0,0,0,0,0,0,0,0,0
2,67800986,3,54729000,1974,8,1.4,12.9916509,80.2311463,8.68,0.079,0,0.044,1,,
1,67823546,0.009699367,0.009848024,-0.01064015,-0.2656639,-0.06383871,-9.377462,0,0,41.2827,1,1,1000,1000,
5,67834276,0.42,25,0,0,,,,,,,,,,
1,67863658,0.0005523966,-0.003374801,-0.01917101,-0.1528918,-0.3045518,-9.748906,0,0,41.27431,1,1,1000,1000,
4,67880529,-163,-349,55,63,-108,44,0,0,0,1,67880516,,,
5,67883655,0.52,25,0,0,,,,,,,,,,
3,67883696,0.1582403,101142,37.77,-0.9598616,67883,0,35,,,,,,,
6,67886925,1330,1276,1305,1301,0,0,0,0,0,0,0,0,0,0
1,67903548,-0.005728574,0.006387782,0.009705968,-0.487446,-0.3707682,-9.73999,0,0,41.26645,1,1,1000,1000,
5,67933905,0.37,25,0,0,,,,,,,,,,
1,67943535,-0.0002817962,0.007709256,-0.00265433,-0.4677359,-0.4670407,-9.639148,0,0,41.25863,1,1,1000,1000,
4,67981248,-161,-349,55,63,-108,44,0,0,0,1,67981234,,,
5,67983634,0.5,25,0,0,,,,,,,,,,
3,67983676,0.3108292,101140.3,37.77,-0.8123944,67983,0,35,,,,,,,
1,67984007,0.005171039,-0.001301481,-0.001644028,-0.2081323,-0.3791862,-9.884913,0,0,41.25074,1,1,1000,1000,
6,67986701,1332,1281,1314,1300,0,0,0,0,0,0,0,0,0,0
2,68000801,3,54729200,1974,8,1.4,12.9916508,80.2311464,8.72,0.037,0,0.039,1,,
1,68023610,0.002280353,-0.008641945,-0.007519032,-0.2965861,-0.03728987,-9.8491,0,0,41.24325,1,1,1000,1000,
5,68034331,0.4,25,0,0,,,,,,,,,,
1,68063402,-0.01308844,-0.00217495,-0.002520249,-0.2902778,-0.4180698,-9.520442,0,0,41.23612,1,1,1000,1000,
4,68080789,-163,-345,55,63,-108,44,0,0,0,1,68080775,,,
5,68083663,0.55,25,0,0,,,,,,,,,,
3,68083705,0.2543148,101141,37.77,-0.2348879,68083,0,35,,,,,,,
6,68086659,1338,1277,1304,1311,0,0,0,0,0,0,0,0,0,0
1,68103419,-0.004263137,0.007913317,0.003436008,-0.3658624,-0.5809411,-9.76754,0,0,41.22836,1,1,1000,1000,
5,68133346,0.41,25,0,0,,,,,,,,,,
1,68143571,0.01825321,0.00961655,0.004918333,-0.1848902,-0.1169232,-9.610035,0,0,41.22069,1,1,1000,1000,
4,68180946,-160,-348,56,63,-108,44,0,0,0,1,68180932,,,
5,68183611,0.47,25,0,0,,,,,,,,,,
3,68183653,0.1441117,101142.2,37.77,0.2022156,68183,0,35,,,,,,,
1,68183795,0.002517155,6.98E-06,-0.007166728,-0.2139769,-0.2181332,-9.992376,0,0,41.21272,1,1,1000,1000,
6,68186831,1344,1277,1303,1319,0,0,0,0,0,0,0,0,0,0
2,68200737,3,54729400,1974,8,1.4,12.9916507,80.2311464,8.73,0.049,0,-0.014,1,,
1,68223610,-0.009948704,-0.004256356,0.009409766,-0.427112,-0.6351941,-9.757929,0,0,41.20487,1,1,1000,1000,
5,68234361,0.42,25,0,0,,,,,,,,,,
1,68263649,-0.01187193,-0.00527058,-0.001996591,-0.298519,-0.4590307,-9.509792,0,0,41.19769,1,1,1000,1000,
4,68280736,-164,-350,53,63,-108,44,0,0,0,1,68280722,,,
5,68283534,0.57,25,0,0,,,,,,,,,,
3,68283575,0.3051777,101140.4,37.77,0.1792566,68283,0,35,,,,,,,
6,68286731,1341,1292,1322,1311,0,0,0,0,0,0,0,0,0,0
1,68303515,0.01969672,-0.00571203,-0.01425329,-0.02259331,-0.1544591,-9.566065,0,0,41.18934,1,1,1000,1000,
5,68333395,0.41,25,0,0,,,,,,,,,,
1,68343639,-0.002689021,0.02615236,-0.01112817,-0.2767258,-0.2670313,-9.662485,0,0,41.18092,1,1,1000,1000,
4,68381234,-165,-346,56,63,-108,44,0,0,0,1,68381221,,,
5,68383512,0.53,25,0,0,,,,,,,,,,
3,68383689,0.3701693,101139.7,37.76,0.004415175,68383,0,35,,,,,,,
1,68383833,-0.00897333,0.009561088,0.006135477,-0.4156862,-0.7110286,-9.466259,0,0,41.17225,1,1,1000,1000,
6,68386688,1357,1305,1335,1326,0,0,0,0,0,0,0,0,0,0
2,68400901,3,54729600,1974,8,1.4,12.9916506,80.2311463,8.71,0.043,0,-0.014,1,,
1,68423675,0.009851026,0.005936312,-0.0008726919,-0.3628421,-0.09869958,-10.12755,0,0,41.16431,1,1,1000,1000,
5,68434319,0.4,25,0,0,,,,,,,,,,
1,68463806,0.01183943,-0.01182,0.005105959,-0.155082,-0.3234563,-9.975538,0,0,41.15698,1,1,1000,1000,
4,68480503,-162,-349,52,63,-108,44,0,0,0,1,68480490,,,
5,68483634,0.52,25,0,0,,,,,,,,,,
3,68483675,0.5594925,101137.5,37.76,0.2790398,68483,0,35,,,,,,,
6,68486854,1355,1313,1337,1331,0,0,0,0,0,0,0,0,0,0
1,68503600,-0.01241855,-0.002779669,-0.007663846,-0.433409,-0.3252949,-9.589818,0,0,41.15028,1,1,1000,1000,
5,68533582,0.44,25,0,0,,,,,,,,,,
1,68543522,0.006526515,-0.01989889,-0.004762352,-0.2299492,-0.3040985,-9.494062,0,0,41.14343,1,1,1000,1000,
4,68581251,-165,-347,55,63,-108,44,0,0,0,1,68581238,,,
5,68583652,0.6,25,0,0,,,,,,,,,,
3,68583693,0.1949746,101141.6,37.76,0.6984826,68583,0,35,,,,,,,
1,68584013,0.0005249713,0.005551878,-0.005899057,-0.2942582,-0.3625054,-9.622534,0,0,41.13673,1,1,1000,1000,
6,68586674,1359,1306,1332,1333,0,0,0,0,0,0,0,0,0,0
2,68601043,3,54729800,1974,8,1.4,12.9916505,80.2311463,8.7,0.06900001,0,0.036,1,,
1,68623740,-0.02787627,0.004390253,-0.005553785,-0.2445556,-0.5336191,-9.040005,0,0,41.13049,1,1,1000,1000,
5,68634222,0.52,25,0,0,,,,,,,,,,
1,68663418,0.0144731,-0.002959571,0.009867193,-0.1187074,-0.1556692,-9.656277,0,0,41.12429,1,1,1000,1000,
4,68680712,-164,-345,54,63,-108,44,0,0,0,1,68680699,,,
5,68683523,0.53,25,0,0,,,,,,,,,,
3,68683564,0.08477159,101142.9,37.76,0.4079633,68683,0,35,,,,,,,
6,68686573,1352,1313,1332,1334,0,0,0,0,0,0,0,0,0,0
1,68703435,0.004318757,0.003678048,-0.01142632,-0.4836565,-0.4143758,-9.570644,0,0,41.11857,1,1,1000,1000,
5,68733391,0.42,25,0,0,,,,,,,,,,
1,68743517,-0.01318012,-0.004070251,-0.002453089,-0.2428927,-0.5487866,-9.065462,0,0,41.1128,1,1,1000,1000,
4,68781135,-164,-347,53,63,-108,44,0,0,0,1,68781121,,,
5,68783655,0.54,25,0,0,,,,,,,,,,
3,68783699,0.2684433,101140.8,37.75,-0.5103956,68783,0,35,,,,,,,
1,68783842,0.01156866,0.008099869,0.01517615,-0.2119799,-0.3370728,-9.602512,0,0,41.10683,1,1,1000,1000,
6,68786864,1363,1301,1326,1339,0,0,0,0,0,0,0,0,0,0
2,68800686,3,54730000,1974,8,1.4,12.9916504,80.2311463,8.69,0.029,0,-0.013,1,,
1,68823537,-0.004557855,0.009848665,-0.008713499,-0.3203074,-0.3844073,-9.646675,0,0,41.10143,1,1,1000,1000,
5,68834262,0.42,25,0,0,,,,,,,,,,
1,68863607,-0.01589775,0.01584012,-0.006039971,-0.1906802,-0.184839,-9.402787,0,0,41.09607,1,1,1000,1000,
4,68880825,-164,-346,55,63,-108,44,0,0,0,1,68880812,,,
5,68883582,0.53,25,0,0,,,,,,,,,,
3,68883623,0.6357869,101136.7,37.75,-0.7655934,68883,0,35,,,,,,,
6,68886530,1358,1308,1339,1325,0,0,0,0,0,0,0,0,0,0
1,68903531,0.01980528,-0.00271106,0.01412584,-0.2465561,-0.2801501,-9.919647,0,0,41.09053,1,1,1000,1000,
5,68933383,0.42,25,0,0,,,,,,,,,,
1,68943531,-0.02141784,0.02007782,-0.008997607,-0.3865862,-0.5779456,-9.631654,0,0,41.08368,1,1,1000,1000,
4,68981148,-163,-343,53,63,-108,44,0,0,0,1,68981135,,,
5,68983461,0.49,25,0,0,,,,,,,,,,
3,68983638,0.2147547,101141.4,37.75,0.1615958,68983,0,35,,,,,,,
1,68983797,0.002159453,0.003063529,-0.001184418,-0.05516424,-0.3347735,-9.995536,0,0,41.07648,1,1,1000,1000,
6,68986655,1373,1289,1327,1337,0,0,0,0,0,0,0,0,0,0
2,69000788,3,54730200,1974,8,1.4,12.9916504,80.2311463,8.7,0.037,0,0.024,1,,
1,69023568,-0.002886029,0.001586805,0.005343843,-0.4093845,-0.1640412,-9.799323,0,0,41.06947,1,1,1000,1000,
5,69034160,0.45,25,0,0,,,,,,,,,,
1,69063403,-0.01168809,-0.005919115,0.005789446,-0.2792815,-0.5565075,-9.532364,0,0,41.06375,1,1,1000,1000,
4,69080656,-162,-347,54,63,-108,44,0,0,0,1,69080642,,,
5,69083715,0.6,25,0,0,,,,,,,,,,
3,69083759,0.6725212,101136.3,37.75,0.921008,69083,0,35,,,,,,,
1,69143638,-0.005700802,-0.0007501065,-0.01290529,-0.3458488,-0.3878298,-9.816219,0,0,41.05341,1,1,1000,1000,
4,69181234,-164,-348,56,63,-108,44,0,0,0,1,69181220,,,
5,69183636,0.56,25,0,0,,,,,,,,,,
3,69183733,0.534061,101137.8,37.74,0.756763,69183,0,35,,,,,,,
1,69183934,-0.01216826,-0.001270762,0.01124069,-0.3259913,-0.2214957,-9.858008,0,0,41.0488,1,1,1000,1000,
6,69186687,1367,1297,1328,1337,0,0,0,0,0,0,0,0,0,0
2,69200925,3,54730400,1974,8,1.4,12.9916505,80.2311463,8.7,0.031,0,0.054,1,,
1,69223613,0.007135948,-0.006922087,-0.008323003,-0.1169686,-0.3379654,-9.410954,0,0,41.04395,1,1,1000,1000,
5,69234070,0.42,25,0,0,,,,,,,,,,
1,69263442,-0.02416008,0.01103309,-0.005703513,-0.2572572,-0.2965549,-9.345797,0,0,41.03901,1,1,1000,1000,
4,69280573,-163,-345,54,63,-108,44,0,0,0,1,69280559,,,
5,69283647,0.54,25,0,0,,,,,,,,,,
3,69283689,0.4323351,101139,37.74,0.4980331,69283,0,35,,,,,,,
6,69286542,1372,1291,1337,1327,0,0,0,0,0,0,0,0,0,0
1,69303661,0.00891484,-0.004196689,-0.002741978,-0.2433862,-0.3351137,-9.78536,0,0,41.03468,1,1,1000,1000,
5,69333393,0.44,25,0,0,,,,,,,,,,
1,69343520,-0.01711119,0.01706433,-0.0003937741,-0.2642159,-0.3355525,-9.504787,0,0,41.03056,1,1,1000,1000,
4,69381060,-167,-352,53,63,-108,44,0,0,0,1,69381046,,,
5,69383797,0.57,25,0,0,,,,,,,,,,
3,69383885,0.4718952,101138.5,37.74,0.3081801,69383,0,35,,,,,,,
1,69384213,0.0007853719,0.00581808,-0.008656498,-0.198847,-0.2547887,-9.766433,0,0,41.02639,1,1,1000,1000,
6,69386483,1364,1304,1332,1336,0,0,0,0,0,0,0,0,0,0
2,69400601,3,54730600,1974,8,1.4,12.9916504,80.2311464,8.72,0.049,0,0.004,1,,
1,69423603,-0.02071021,0.007782253,0.0003448376,-0.1500753,-0.6059384,-9.721764,0,0,41.02234,1,1,1000,1000,
5,69434262,0.39,25,0,0,,,,,,,,,,
1,69463426,0.01044286,0.008858607,-0.01089184,-0.2693208,-0.2466272,-9.033085,0,0,41.01837,1,1,1000,1000,
4,69480785,-163,-346,54,63,-108,44,0,0,0,1,69480771,,,
5,69483669,0.57,25,0,0,,,,,,,,,,
3,69483711,0.5736211,101137.4,37.73,-0.07329213,69483,0,35,,,,,,,
5,69533642,0.42,25,0,0,,,,,,,,,,
1,69543741,-0.01496445,0.004930827,0.01180591,-0.4232722,-0.2835302,-9.92276,0,0,41.00879,1,1,1000,1000,
4,69581152,-164,-346,53,63,-108,44,0,0,0,1,69581139,,,
5,69583471,0.58,25,0,0,,,,,,,,,,
3,69583513,0.1554146,101142.1,37.73,-0.2393031,69583,0,35,,,,,,,
1,69583812,-0.003895926,0.01706719,0.003814891,-0.2908556,-0.2270435,-9.799009,0,0,41.00212,1,1,1000,1000,
6,69586705,1372,1300,1330,1343,0,0,0,0,0,0,0,0,0,0
2,69601156,3,54730800,1974,8,1.4,12.9916504,80.2311463,8.72,0.052,0,0.027,1,,
1,69623543,0.01833552,0.007737287,0.00202557,-0.2534812,-0.2844377,-10.0225,0,0,40.99507,1,1,1000,1000,
5,69634082,0.43,25,0,0,,,,,,,,,,
1,69663806,-0.02585217,0.002823289,0.001312817,-0.2454561,-0.4832806,-9.469254,0,0,40.98702,1,1,1000,1000,
4,69681275,-165,-348,54,63,-108,44,0,0,0,1,69681262,,,
5,69684030,0.47,25,0,0,,,,,,,,,,
3,69684071,0.1469374,101142.2,37.73,-0.4165203,69684,0,35,,,,,,,
6,69687160,1360,1324,1347,1336,0,0,0,0,0,0,0,0,0,0
1,69703835,0.007174991,-0.001140478,0.0108643,-0.4623697,-0.1360644,-9.62572,0,0,40.97841,1,1,1000,1000,
5,69733901,0.39,25,0,0,,,,,,,,,,
1,69743812,-0.02183368,0.0152117,-0.0028144,-0.1172345,-0.3236514,-9.753023,0,0,40.96913,1,1,1000,1000,
4,69781534,-162,-346,54,63,-108,44,0,0,0,1,69781521,,,
5,69783861,0.53,25,0,0,,,,,,,,,,
3,69784060,0.141286,101142.2,37.73,-0.9728963,69784,0,35,,,,,,,
1,69784204,-0.0356706,-0.005514382,-0.004758105,-0.3387206,-0.5336263,-9.686086,0,0,40.96013,1,1,1000,1000,
6,69786864,1378,1307,1327,1359,0,0,0,0,0,0,0,0,0,0
